tid,symbol,close,target_1,pred_1,target_2,pred_2
2023-02-01,C,1.0013422,0,0,0,0
2023-02-02,C,0.9853026,0,0,0,0
2023-02-03,C,0.9982337,0,0,0,0
2023-02-06,C,1.0053086,0,0,0,0
2023-02-07,C,1.0003911,0,0,0,0
2023-02-08,C,0.97712606,0,0,0,0
2023-02-09,C,1.002601,0,0,0,0
2023-02-10,C,1.017761,0,0,0,0
2023-02-13,C,1.0119609,0,0,0,0
2023-02-14,C,1.0040689,0,0,0,0
2023-02-15,C,0.99305284,0,0,0,0
2023-02-16,C,0.9992228,0,0,0,0
2023-02-17,C,0.9692726,0,0,0,0
2023-02-21,C,1.0040128,0,0,0,0
2023-02-22,C,1.0067946,0,0,0,0
2023-02-23,C,0.9960302,0,0,0,0
2023-02-24,C,1.0057793,0,0,0,0
2023-02-27,C,1.0043589,0,0,0,0
2023-02-28,C,1.0159794,0,0,0,0
2023-03-01,C,0.9980583,0,0,0,0
2023-03-02,C,1.0184824,0,0,0,0
2023-03-03,C,0.99675256,0,0,0,0
2023-03-06,C,0.97891915,0,0,0,0
2023-03-07,C,0.99216926,0,0,0,0
2023-03-08,C,0.958958,0,0,0,0
2023-03-09,C,0.99465036,0,0,1,0
2023-03-10,C,0.9255275,1,1,0,1
2023-03-13,C,1.0594546,0,0,1,1
2023-03-14,C,0.9455696,0,1,0,1
2023-03-15,C,1.0178492,0,1,0,0
2023-03-16,C,0.96996933,0,1,0,1
2023-03-17,C,0.99638414,0,0,0,0
2023-03-20,C,1.0222273,0,0,0,1
2023-03-21,C,0.9698248,0,0,0,0
2023-03-22,C,0.9940517,0,0,0,1
2023-03-23,C,0.992175,0,0,0,0
2023-03-24,C,1.0387381,0,0,0,0
2023-03-27,C,1.0098257,0,0,0,0
2023-03-28,C,1.0161433,0,0,0,0
2023-03-29,C,1.0026115,0,0,0,0
2023-03-30,C,1.0177988,0,0,0,0
2023-03-31,C,0.99616134,0,0,0,0
2023-04-03,C,0.98672664,0,0,0,0
2023-04-04,C,0.99305713,0,0,0,0
2023-04-05,C,1.0019662,0,0,0,0
2023-04-06,C,1.0143917,0,0,0,0
2023-04-10,C,1.0146174,0,0,0,0
2023-04-11,C,0.9940677,0,0,0,0
2023-04-12,C,1.008099,0,0,0,0
