tid,symbol,close,target_1,pred_1,target_2,pred_2
2023-02-01,SCHW,0.7516879,0,0,0,0
2023-02-02,SCHW,0.72777575,0,0,0,0
2023-02-03,SCHW,0.76298374,0,0,0,0
2023-02-06,SCHW,0.77530646,0,0,0,0
2023-02-07,SCHW,0.7948175,0,0,0,0
2023-02-08,SCHW,0.786309,0,0,0,0
2023-02-09,SCHW,0.7748309,0,0,0,0
2023-02-10,SCHW,0.78778046,0,0,0,0
2023-02-13,SCHW,0.7871918,0,0,0,0
2023-02-14,SCHW,0.7923425,0,0,0,0
2023-02-15,SCHW,0.78807485,0,0,0,0
2023-02-16,SCHW,0.78601474,0,0,0,0
2023-02-17,SCHW,0.7857204,0,0,0,0
2023-02-21,SCHW,0.77953976,0,0,0,0
2023-02-22,SCHW,0.7810114,0,0,0,0
2023-02-23,SCHW,0.7658542,0,0,0,0
2023-02-24,SCHW,0.7898408,0,0,0,0
2023-02-27,SCHW,0.74981415,0,0,0,1
2023-02-28,SCHW,0.75040275,0,0,0,0
2023-03-01,SCHW,0.74289805,0,0,0,1
2023-03-02,SCHW,0.7234733,0,0,0,1
2023-03-03,SCHW,0.74289805,0,0,0,0
2023-03-06,SCHW,0.7309784,0,0,0,0
2023-03-07,SCHW,0.70669746,0,0,0,1
2023-03-08,SCHW,0.72509205,0,0,0,0
2023-03-09,SCHW,0.58190924,0,0,0,1
2023-03-10,SCHW,0.467569,0,0,0,1
2023-03-13,SCHW,0.36765003,0,0,1,1
2023-03-14,SCHW,0.4378434,0,0,0,0
2023-03-15,SCHW,0.48007724,0,0,0,0
2023-03-16,SCHW,0.45550224,0,0,0,0
2023-03-17,SCHW,0.4338702,0,0,0,0
2023-03-20,SCHW,0.42945555,0,0,0,0
2023-03-21,SCHW,0.47890007,0,0,0,0
2023-03-22,SCHW,0.4316629,0,0,0,0
2023-03-23,SCHW,0.38207123,0,0,0,0
2023-03-24,SCHW,0.38751605,0,0,0,0
2023-03-27,SCHW,0.41106108,0,0,0,0
2023-03-28,SCHW,0.39619827,0,0,0,0
2023-03-29,SCHW,0.4162115,0,0,0,0
2023-03-30,SCHW,0.37589076,0,0,0,0
2023-03-31,SCHW,0.37456632,0,0,0,0
2023-04-03,SCHW,0.36264667,0,0,0,0
2023-04-04,SCHW,0.3395431,0,0,0,0
2023-04-05,SCHW,0.3229145,0,0,0,0
2023-04-06,SCHW,0.32997796,0,0,0,0
2023-04-10,SCHW,0.3648541,0,0,0,0
2023-04-11,SCHW,0.3647068,0,0,0,0
2023-04-12,SCHW,0.36779714,0,0,0,0
2023-04-13,SCHW,0.3614695,0,0,0,0
2023-04-14,SCHW,0.3508742,0,0,0,0
2023-04-17,SCHW,0.38030538,0,0,0,0
2023-04-18,SCHW,0.39840555,0,0,0,0
2023-04-19,SCHW,0.4212148,1,0,0,0
2023-04-20,SCHW,0.39840555,0,0,0,0
2023-04-21,SCHW,0.39546257,0,0,0,0
2023-04-24,SCHW,0.38545585,0,0,0,0
2023-04-25,SCHW,0.35470027,0,0,0,0
2023-04-26,SCHW,0.34837255,0,0,0,0
2023-04-27,SCHW,0.36500117,0,0,0,0
2023-04-28,SCHW,0.37250614,0,0,0,0
2023-05-01,SCHW,0.3661785,0,0,0,0
2023-05-02,SCHW,0.34101474,0,0,0,1
2023-05-03,SCHW,0.3105534,0,0,0,1
2023-05-04,SCHW,0.30084115,0,0,1,1
2023-05-05,SCHW,0.3283594,0,0,0,0
2023-05-08,SCHW,0.30466717,0,0,0,0
2023-05-09,SCHW,0.309229,0,0,0,0
2023-05-10,SCHW,0.30348986,0,0,0,0
2023-05-11,SCHW,0.3098511,0,0,0,0
2023-05-12,SCHW,0.32775116,0,0,0,0
2023-05-15,SCHW,0.35733783,0,0,0,0
2023-05-16,SCHW,0.34476355,0,0,0,0
2023-05-17,SCHW,0.37035605,0,0,0,0
2023-05-18,SCHW,0.36932048,0,0,0,0
2023-05-19,SCHW,0.368137,0,0,0,0
2023-05-22,SCHW,0.3725751,0,0,0,0
2023-05-23,SCHW,0.3847057,0,0,0,0
2023-05-24,SCHW,0.3742023,0,0,0,0
2023-05-25,SCHW,0.40615603,0,1,0,0
2023-05-26,SCHW,0.3977238,0,0,0,0
2023-05-30,SCHW,0.4002387,0,0,0,0
2023-05-31,SCHW,0.3832263,0,0,0,0
2023-06-01,SCHW,0.3833742,0,0,0,0
2023-06-02,SCHW,0.40807918,0,1,0,0
2023-06-05,SCHW,0.40867093,0,1,0,0
2023-06-06,SCHW,0.41162956,0,1,0,0
